,cookingMinutes,num_ingredients,preparationMinutes,pricePerServing,readyInMinutes,servings,weightWatcherSmartPoints,Calories,Fat,Saturated_Fat,Carbohydrates,Sugar,Cholesterol,Sodium,Protein,Vitamin_K,Vitamin_A,Vitamin_C,Manganese,Folate,Fiber,Copper,Magnesium,Phosphorus,Vitamin_B6,Potassium,Vitamin_B1,Iron,Vitamin_B2,Vitamin_E,Zinc,Vitamin_B5,Vitamin_B3,Calcium,Selenium,num_words_instructions,num_steps_instructions,whole30,vegan,vegetarian,paleo,primal,aggregateLikes,ingredients_list,ingredient_types,title,spoonacularSourceUrl
764,-0.047970090688343875,-1.0372360661267659,-0.5463066992009477,3.322053886815921,-0.2905264111622473,-0.7756447404789834,0.23822704377071888,0.6971280493830938,0.29717027497351245,0.042160565702300735,-1.2249998689362267,-0.5373521355939854,3.1705021032678826,-0.38684163386133513,3.1635317899085402,-0.6035240233452347,-0.740485162118106,-0.8867689497167228,-1.4164908114788906,-0.6176525995936896,-1.4187958755732324,-0.05857711560273428,-0.34422844926545504,1.7288098647255759,3.2116533203893343,0.823560104195425,1.057642554980891,-0.27066278568523955,2.0378330850395914,-1.0335550232519608,-0.11834923769497291,1.989236020385233,2.514511412343372,-0.9235516480474663,3.800471641786489,-0.021692287810178946,-0.014343449211081638,True,False,False,0,0,2110,"['garlic', 'honey dijon mustard', 'juice of lemon', 'parsley', 'salmon', 'salt']","Counter({'Produce': 3, 'Condiments': 1, 'Seafood': 1, 'Spices and Seasonings': 1})",Baked Salmon with Honey Dijon and Garlic,https://spoonacular.com/baked-salmon-with-honey-dijon-and-garlic-594615
775,,1.4850888717659367,,0.039814329453612664,0.17518019816425848,10.425001331419693,-1.209961672160703,-1.1002443294826374,-0.8236533920598856,-0.6112021970076951,-0.8565459770804001,-0.6031179048024662,-0.2247726976733373,-0.3837999546551571,-0.5702257862313058,2.7535587760678815,0.5462008997523776,0.5399844124460541,0.9369183270313575,4.068236572648685,1.052316999282176,-0.20765991247077442,-0.35491690284478355,-0.596552375764363,-0.7216099013073831,1.157691428502017,0.16427282580150543,-0.019152023648798536,0.060906773852028494,0.05929967426242495,1.8156916683020317,1.7318947170562538,-0.36899662781439,0.5200817404817014,-0.4467178373761884,-0.1795868799335418,-0.42415628381341247,True,False,False,0,0,787,"['celery', 'celery seed', 'chives', 'crabmeat', 'dijon mustard', 'endive', 'garlic powder', 'ground pepper', 'hot sauce', 'italian herb mix', 'lemon juice', 'mayonnaise', 'old bay seasoning', 'red bell pepper', 'scallion']","Counter({'Produce': 6, 'Spices and Seasonings': 5, 'Condiments': 3, 'Seafood': 1})",Endive Stuffed with Old Bay Crab Salad,https://spoonacular.com/endive-stuffed-with-old-bay-crab-salad-621581
776,-0.047970090688343875,0.08379723960332408,-0.18837475394353798,1.6143764497574895,-0.19738508929694612,0.024401407513779238,-0.6668909036864198,-0.09917759401242095,-0.24364114466572895,-0.2720758106486972,-0.9289770840264173,0.6781402060270407,1.739669067222586,-0.33881139709401276,1.4647232616964834,-0.7827241183388579,-0.5784520654504268,-0.3073576641440838,-1.3915870110713746,-0.48927953026037563,-1.0513381818447336,-0.2697777444991244,-0.6922509756590391,0.5015957272464856,1.7342812810203232,0.12147548615854797,0.27147719330303177,-0.39269759330055404,0.9330801464347767,-0.53143259466427,-0.5543875510470248,0.9659979809581007,1.3352944925636971,-0.9854480151827516,2.0108275428373212,-0.5682504913141273,-0.8339691184157433,True,False,False,1,1,1402,"['chili powder', 'cilantro leaves', 'garlic powder', 'jalapeno', 'juice of lime', 'mangos', 'red bell pepper', 'red onion', 'salmon fillets', 'salt and pepper']","Counter({'Produce': 4, 'Spices and Seasonings': 3, 'Produce;Spices and Seasonings': 1, 'Canned and Jarred;Produce;Ethnic Foods': 1, 'Seafood': 1})",Grilled Salmon with Mango Salsa,https://spoonacular.com/grilled-salmon-with-mango-salsa-884850
780,-0.0758119499109135,-1.3174943925592884,-0.33154753204650184,-0.6767596758209065,-0.51406558363897,-0.7756447404789834,-1.0289380826692753,-0.7924272837001898,-1.0420580038372715,-0.7698760108086941,0.3014519687521978,1.854877719364498,-0.40646578161559715,-0.8610134853050526,-0.7237325809492627,-0.22173813635315476,-0.6185361505201608,1.847101232706575,-0.8437034021060259,-0.05012078065737338,-0.05968379440275802,-0.6673318694805649,-0.5707912758939447,-0.7006511527683337,-0.20357035503513268,0.22701020278134906,-0.37174901170612573,-0.3465624831045206,-0.25889012942831247,-0.35749475992474317,-0.7653738317012435,0.010158854307605925,-0.39979706974893375,-0.4812623549053065,-0.5125488383363163,-0.6654163941592737,-0.21924986651224707,True,True,True,1,1,104,"['banana', 'broccoli', 'lemon', 'orange juice', 'peach']","Counter({'Produce': 4, 'Beverages': 1})",Luscious Lemon Drop Smoothies,https://spoonacular.com/luscious-lemon-drop-smoothies-180317
783,-0.05725071042920042,-0.7569777396942434,-0.5463066992009477,-1.197709713838732,-0.3836677330275484,0.024401407513779238,-1.3909852616521308,-1.674509701235849,-0.9420558922175893,-0.7200959907926943,-1.6244956637689179,-1.104581895017131,-0.40646578161559715,-0.508461644291305,-1.1740191787886034,-0.005919627236188812,-0.4028251496372047,-0.5747878838565523,-1.2546161088300374,-1.1584367893048937,-1.4685390568203218,-0.3194720101218045,-1.4611718483052636,-1.4548973141419115,-1.1437161982699577,-1.6150840937251474,-1.1221795842168096,-0.5727733460012012,-0.9857012732472693,-0.8924356478972502,-1.3069052853804048,-0.9518074462316743,-0.703401425960865,-0.8908998947421551,-0.7401235568872213,-0.31318999634561806,0.6003758026924146,True,True,True,1,1,508,"['garlic', 'grape tomatoes', 'kale', 'olive oil', 'red pepper flakes', 'sea-salt', 'water']","Counter({'Produce': 3, 'Spices and Seasonings': 2, 'Oil, Vinegar, Salad Dressing': 1, 'Beverages': 1})","Sautéed Kale with Grape Tomatoes, Garlic, and Parmesan",https://spoonacular.com/sauted-kale-with-grape-tomatoes-garlic-and-parmesan-497380
785,,-1.0372360661267659,,-0.8966776903284314,0.17518019816425848,1.6244937034993046,-1.209961672160703,-1.4026018299293934,-0.8412537637049498,-0.6547597145216948,-1.245694470920803,-0.7992408236920424,-0.40646578161559715,-0.24470797297109506,-0.9772155958168636,-0.1266047148182965,-0.6942334499421055,0.11487423164902275,-0.993126204551121,-0.7022497524917183,-0.722391338113981,-0.8412617991599451,-1.293071623830373,-1.1639259583288941,-0.8175431506170593,-1.1042334682192256,-0.6933621142107045,-0.40460342818985306,-0.8112665987307197,-0.5379962865412333,-1.095919004726186,-0.7189748384578358,-0.6403338543806087,-0.8741481256550824,-0.6433389064690203,-0.434647374902051,0.19056296809008377,True,True,True,1,1,3646,"['brussels sprouts', 'extra virgin olive oil', 'garlic cloves', 'ground pepper', 'kosher salt', 'red onion']","Counter({'Produce': 3, 'Spices and Seasonings': 2, 'Oil, Vinegar, Salad Dressing': 1})",Garlic Roasted Brussels Sprouts,https://spoonacular.com/garlic-roasted-brussels-sprouts-666607
789,-0.05725071042920042,-0.1964610868291984,0.5274891365712813,2.177355858776753,-0.10424376743164498,0.024401407513779238,0.6002742227535743,0.9303125475869118,1.2043894315872692,0.5368495146112975,-0.6136093450875474,0.6616987637249205,1.739669067222586,-0.6875198760100316,1.5938264121259447,-0.720249448771676,-0.6393595795732095,-0.44163591671847724,-1.2546161088300374,0.07747474131474533,-0.07572998190181905,-0.046153549197064256,-0.2736198771353468,0.754205626296753,2.0796409785351564,0.9658705886126404,0.45015113913890886,-0.33763310693754633,1.2528770497151176,0.13478213084750262,-0.1605464938258165,1.7809121081665356,1.558231024661347,-0.9279525365364429,2.0143152779875266,1.120007070620291,1.8298143064994072,True,False,False,0,0,1558,"['extra virgin olive oil', 'salmon fillets', 'salt', 'black pepper', 'mango', 'avocados', 'red onion', 'serrano chile', 'juice of lime']","Counter({'Produce': 5, 'Spices and Seasonings': 2, 'Oil, Vinegar, Salad Dressing': 1, 'Seafood': 1})",Baked Salmon with Avocado Mango Salsa,https://spoonacular.com/baked-salmon-with-avocado-mango-salsa-247371
799,,-0.1964610868291984,,-0.6766258243209019,0.17518019816425848,0.024401407513779238,-1.0289380826692753,-1.0989497981143808,-0.9444559428964617,-0.7107622370396944,-0.6073109879618067,-0.5537935778961056,-0.40646578161559715,0.4419805814593071,-0.834729801745324,-0.42926504522962267,-0.48301308781226976,0.886755184005834,-0.2584640925294033,-0.53795399507119,-0.31481817563782927,-0.28220131090479444,-0.9175182321567009,-1.0161197941404119,-0.08845045586352135,-0.2966532567167757,-0.7290969033778799,0.1624119584130109,-0.63683192421417,-0.37390398961715143,-0.828669715897509,-0.46776070901764155,-0.41886400999412754,-0.688600988394032,-0.6633933835827016,-0.349627209912548,-0.014343449211081638,True,True,True,0,0,444,"['bell pepper', 'brussels sprouts', 'dried thyme', 'garlic', 'lemon zest', 'olive oil', 'onion', 'salt', 'yukon gold potatoes']","Counter({'Produce': 6, 'Spices and Seasonings': 2, 'Oil, Vinegar, Salad Dressing': 1})",Cook the Book: Brussels Sprout-Potato Hash,https://spoonacular.com/cook-the-book-brussels-sprout-potato-hash-204689
802,-0.0758119499109135,-0.1964610868291984,0.885421081828691,-0.3514336050597748,-0.19738508929694612,0.024401407513779238,-0.6668909036864198,-0.7073822012029731,0.013964294866572418,-0.16318201686369785,-1.1962073792185555,-0.5220850820277311,-0.32686035216109693,-0.21674338740111745,-0.490717138710723,-0.5293057403762044,-0.7383765716544252,0.26241762380672073,-1.0429338053661528,-0.25290513245706003,-0.6870897256160466,-0.779143967131595,-1.0180868635621991,-0.6723353454794433,-0.4721834531022256,-0.438063908517745,-0.8005664817122308,-0.4194857218014768,-0.63683192421417,-0.28529414927814717,-0.8568012199847382,-0.0020954934699645334,-0.21059435500816506,-0.8427740496530227,-0.029497520032862396,0.33053411000347666,0.3954693853912492,True,False,False,1,1,7136,"['cauliflower', 'flat-leaf parsley', 'garlic cloves', 'kosher salt', 'lemon juice', 'oil packed tuna', 'olive oil', 'plum tomatoes', 'sun-dried tomatoes']","Counter({'Produce': 5, 'Spices and Seasonings': 1, 'Canned and Jarred': 1, 'Oil, Vinegar, Salad Dressing': 1, 'Canned and Jarred;Produce': 1})",Cauliflower Steaks with Olive Relish and Tomato Sauce,https://spoonacular.com/cauliflower-steaks-with-olive-relish-and-tomato-sauce-842484
813,,-0.7569777396942434,,-0.19154798830430403,0.17518019816425848,-1.1756678144753647,-1.3909852616521308,-0.5435395571596917,-0.9804567030795472,-0.7356522470476943,0.7022974115404049,1.5201769296427665,-0.40646578161559715,-0.8009108473473183,-0.5442477132790362,3.2683825428370974,1.152024199124497,2.2506868473873003,1.2606677323290632,-0.42171066457251993,-0.7753437568608826,2.5006775639652883,0.3489015707273505,-0.4461026196090759,0.602268939166146,0.7991081309278623,-0.19307506587024867,-0.16053381295922398,-0.08445545491176285,-0.9777636422977729,-0.5192231709379883,-0.46163353512885635,-0.3059290562341338,0.7465145514467937,-0.6097694556482929,-1.1512459083850055,-1.0388755357169088,True,True,True,1,1,636,"['banana', 'fresh ginger', 'greens', 'juice of lime', 'kale', 'pineapple', 'water']","Counter({'Produce': 5, 'Produce;Ethnic Foods;Spices and Seasonings': 1, 'Beverages': 1})","The Cheeky Monkey Smoothie {Ginger, Banana, Leafy Greens}",https://spoonacular.com/the-cheeky-monkey-smoothie-ginger-banana-leafy-greens-522029
814,-0.0758119499109135,-0.7569777396942434,-0.5463066992009477,-1.0774441410846167,-0.5699503767581507,-0.3756216664826021,-1.209961672160703,-1.3252113676966515,-0.8492539326345243,-0.7449860008006942,-1.0144547878757544,0.03927273371608596,-0.40646578161559715,-0.8242775457451663,-1.101595460255003,-0.27094624553553975,-0.5390060486407963,-0.7223312760142502,-1.2048085080150055,-1.1470845978314448,-0.926177919352057,-0.3567427093388146,-1.1971994341491252,-1.3228352087779576,-1.1820894979938281,-1.522283964780093,-1.157914373383985,-0.5593792817507398,-0.840339044483478,-0.5609692081106048,-1.187346393009681,-0.9518074462316743,-0.6931346119826838,-0.4639427292390111,-0.7401235568872213,-1.126954432673719,-1.0388755357169088,True,False,False,0,0,1748,"['almond butter', 'almond milk', 'apple', 'ice', 'kale', 'pear', 'water']","Counter({'Produce': 3, 'Nut butters, Jams, and Honey': 1, 'Milk, Eggs, Other Dairy': 1, 'Frozen': 1, 'Beverages': 1})","A Healthier Way to Detox, and a Green Smoothie",https://spoonacular.com/a-healthier-way-to-detox-and-a-green-smoothie-516705
818,,-0.1964610868291984,,0.5769603989719921,1.5723000261437756,0.024401407513779238,1.505392170210713,1.4094580057595165,1.4243940771505699,0.5648507758702976,1.495440526731885,1.5190025409069006,-0.40646578161559715,0.04908522787369462,-0.585182858537158,-0.3539637777393844,10.012063244824692,0.1435319388620108,-0.14639699069558215,-0.42069985300296636,0.23075219933024785,-0.46855480698984464,0.7584636783352489,-0.11277504583902526,1.1203084854383965,2.1787275858409827,0.9861729766465402,-0.026593170454610373,-0.3170350209338289,2.9407604082493033,-0.6036176831996758,0.29813602708051146,-0.049258706779602555,0.468619737989635,-0.5631209980142952,1.362921827733157,1.215095054595911,True,True,True,1,1,921,"['butternut squash', 'carrot juice', 'garlic', 'kosher salt', 'olive oil', 'onion', 'parsley', 'seeds', 'thyme sprigs']","Counter({'Produce': 5, 'Beverages': 1, 'Spices and Seasonings': 1, 'Oil, Vinegar, Salad Dressing': 1, 'Savory Snacks': 1})",Roasted Squash and Raw Carrot Soup,https://spoonacular.com/roasted-squash-and-raw-carrot-soup-204348
822,-0.016415983569431636,0.08379723960332408,-0.18837475394353798,1.5117123492539768,0.11929540504507778,0.024401407513779238,-0.1238201352121366,0.08723492301655451,0.022764480689104406,-0.1569595143616979,-0.4804440801433169,-0.4845046424800278,1.0243672544296993,-0.16852451936519494,0.8318029388593681,-0.700924943721372,-0.47832586692737905,0.5881644005552259,-1.0927414061811842,-0.37917882391514707,-0.49293085687740745,-0.29462487731046444,-0.48528364725931816,0.3623665503280824,1.6191613818487118,0.6036683989948862,0.4144163499717334,-0.12928099637481416,0.6714281346599523,-0.08838339296924884,-0.36449989845822794,0.6841479820739805,0.9070216809024223,-0.878690978288865,1.1489209938428013,0.9378210027856415,0.19056296809008377,True,False,False,0,0,1227,"['asparagus', 'fresh dill', 'garlic clove', 'lemon', 'lemon zest', 'new potatoes', 'olive oil', 'bell pepper', 'salmon fillets', 'salt']","Counter({'Produce': 7, 'Oil, Vinegar, Salad Dressing': 1, 'Seafood': 1, 'Spices and Seasonings': 1})","Oven-Roasted Salmon, Asparagus and New Potatoes",https://spoonacular.com/oven-roasted-salmon-asparagus-and-new-potatoes-246555
833,,-1.0372360661267659,,-0.3055225405582039,-0.2905264111622473,0.8244475555065419,-0.1238201352121366,-0.22992526220635523,0.6315773362297297,-0.03873196682369868,-0.7944621711266711,-0.20265134587225364,-0.40646578161559715,-0.4471564819962446,-0.6560321484069843,0.11618687753000433,-0.6627078260616762,0.5102004197967475,-0.0965893898805504,-0.368681934539013,-0.2779119443899888,-0.43128410777283466,-0.6695784983695547,-0.6394960586029085,-0.5297434026880311,-0.6660149841072723,-0.3002794333717748,-0.2453628865454792,-0.63683192421417,-0.11135631453862026,-0.5684533030906394,-0.5780498390157757,-0.56846615653334,-0.6757532332891162,-0.5892790116408358,-0.6168334427367005,0.6003758026924146,True,True,True,0,0,1244,"['brussels sprouts', 'olive oil', 'pomegranate molasses', 'pomegranate seeds', 'salt and pepper', 'walnuts']","Counter({'Produce': 2, 'Oil, Vinegar, Salad Dressing': 1, 'Alcoholic Beverages': 1, 'Spices and Seasonings': 1, 'Nuts;Savory Snacks;Baking': 1})",Roasted Brussels Sprouts with Pomegranate Molasses,https://spoonacular.com/roasted-brussels-sprouts-with-pomegranate-molasses-195594
835,-0.029408851206630796,2.325863851063504,0.16955719131387167,-0.43181143081252515,0.08203887629895731,0.8244475555065419,0.4192506332621466,0.4709227637733558,0.34517128855095974,0.08260683196530058,0.8494090386916323,0.3093821429652028,-0.40646578161559715,-0.8475735074172894,-0.4663134944222272,-0.39386498869263875,-0.6141322714788273,-0.5362438933692149,0.0030258117495130916,-0.5133834984574244,-0.06289303190257017,0.25201204453901604,0.6165987490096188,0.1375437401733445,0.12260269261776588,0.7757711676413002,-0.08587069836872231,-0.023616711732285692,-0.6659043699669283,0.09868182552420465,0.27549181952623536,-0.2716911445765144,-0.45553120277334624,-0.3387303535203832,-0.3830666708849392,0.221222469302687,-0.21924986651224707,True,True,True,0,0,515,"['applesauce', 'cashews', 'cauliflower', 'cayenne', 'cinnamon', 'collard greens', 'cumin', 'dried apricots', 'fresh ginger', 'garlic cloves', 'ground coriander seed', 'idaho potatoes', 'onion', 'red chile flakes', 'sunflower oil', 'tomato sauce', 'water', 'yam']","Counter({'Produce': 6, 'Spices and Seasonings': 5, 'Canned and Jarred': 1, 'Nuts;Savory Snacks': 1, 'Dried Fruits;Produce': 1, 'Produce;Ethnic Foods;Spices and Seasonings': 1, 'Oil, Vinegar, Salad Dressing': 1, 'Pasta and Rice': 1, 'Beverages': 1})",African Potato and Cauliflower Stew,https://spoonacular.com/african-potato-and-cauliflower-stew-570458
837,-0.0758119499109135,0.08379723960332408,0.16955719131387167,-0.8576599780770965,-0.3836677330275484,0.8244475555065419,-0.6668909036864198,-1.0569056706323021,-0.16043938779815328,-0.2720758106486972,-1.3203749911260134,-0.7804506039181908,-0.40646578161559715,-0.8966647950704877,-1.1165525325608554,-0.5919834695411128,-0.670559030866288,-0.8208186802789731,-1.279519909237553,-0.683821880031394,-0.5089770443764685,-0.7294497015089149,-1.2244064068965061,-1.3045063044747756,-0.8559164503409296,-0.9066615242173183,-0.9792404275481079,-0.5177088596381935,-0.8112665987307197,-0.2787304574011839,-1.0185573684863058,-0.314581361798011,-0.50979864808659,-1.0664385597944037,-0.7401235568872213,-0.04598376352146554,-0.42415628381341247,True,True,True,1,1,8862,"['tomatoes', 'kosher salt', 'red onion', 'avocados', 'fresh parsley', 'garlic clove', 'oregano', 'red wine vinegar', 'extra virgin olive oil', 'black pepper']","Counter({'Produce': 5, 'Spices and Seasonings': 2, 'Oil, Vinegar, Salad Dressing': 2, 'Produce;Spices and Seasonings': 1})","Tomato, Onion, Avocado Salad",https://spoonacular.com/tomato-onion-avocado-salad-671892
841,-0.0758119499109135,-0.7569777396942434,0.16955719131387167,1.4160754525007042,-0.3836677330275484,0.024401407513779238,-0.4858673141949921,-0.07227385514169304,-0.0052361105644065774,-0.1662932681146979,-1.1759626598858175,-0.43752909304539883,1.739669067222586,0.017182964571688233,1.468659333355918,-0.8102386938307966,-0.7495762620443303,-0.47104448088901074,-1.3791351108676166,-0.6091773333566627,-0.882853213104592,-0.34431914293314453,-0.6467440748137171,0.600877292222056,1.46566818295323,0.3229206227260373,0.27147719330303177,-0.36888592352195615,0.9040077006820184,-0.7972621156812827,-0.5754861791124467,0.9843795026244566,1.2942272366509724,-0.6756112691443104,1.988157264360986,-1.3091405005083685,-1.2437819530180743,True,False,False,1,1,99,"['coarse salt', 'fennel bulb', 'green olives', 'lemon juice', 'navel oranges', 'olive oil', 'salmon fillets']","Counter({'Produce': 3, 'Spices and Seasonings': 1, 'Canned and Jarred': 1, 'Oil, Vinegar, Salad Dressing': 1, 'Seafood': 1})",Seared Salmon with Oranges and Fennel,https://spoonacular.com/seared-salmon-with-oranges-and-fennel-87665
843,0.8151275452113145,-0.47671941326172096,0.16955719131387167,-0.010714611798116364,8.557899166041361,0.024401407513779238,-0.8479144931778476,-0.4825277309340247,-0.637249456000798,-0.18496077562069782,-0.842599614873403,0.11678239028322389,1.2065191592910056,1.2574099767093359,1.041201951141299,-0.4821959137036598,-0.4593771065834466,-0.4621593402247219,-0.40788689497449854,-0.5049859869565171,-0.2650749943907399,-0.5306726390181947,-0.3482771059242915,0.4050752472140229,0.774948787923563,0.3880802410894385,-0.22880985503742413,0.02698308654723496,-0.11352790066452115,-0.341085530232335,2.399420378112037,-0.33296288346436664,0.6899518996494473,-0.42561241014147194,0.6684854769020018,-0.8233109862826365,-0.21924986651224707,True,False,False,0,0,2628,"['beef stew meat', 'cinnamon', 'green beans', 'onion', 'parsley', 'pepper', 'salt', 'tomatoes']","Counter({'Produce': 4, 'Spices and Seasonings': 3, 'Meat': 1})",Slow Cooked Lebanese Green Beans and Beef,https://spoonacular.com/slow-cooked-lebanese-green-beans-and-beef-482389
846,-0.0758119499109135,-1.3174943925592884,-0.33154753204650184,-0.9271289065794734,-0.51406558363897,-0.7756447404789834,-1.209961672160703,-1.2374646545178556,-1.0788587809133146,-0.7978772720676938,-0.5051876259944409,0.08742267188658073,-0.40646578161559715,-0.8521006578636937,-0.8496868740511764,-0.21307426018349138,-0.663965292770486,1.1784631120122748,-0.7316363002722044,-0.27840868590425993,-0.3372828381365149,-0.7170261351032449,-0.9137934680305714,-0.8557418814875677,-0.6064900021357719,-0.5847757481231217,-0.6218925358763536,-0.35846831799381956,-0.4333248039448621,-0.53143259466427,-0.828669715897509,-0.17978353624473606,-0.5640660933998338,-0.4096414438508306,-0.5339112161313245,-0.6654163941592737,-0.21924986651224707,True,True,True,1,1,43,"['broccoli', 'crushed ice cubes', 'english cucumber', 'lime', 'pineapple juice']","Counter({'Produce': 3, 'Frozen': 1, 'Beverages': 1})",Spa Refreshers,https://spoonacular.com/spa-refreshers-178235
847,-0.0758119499109135,0.08379723960332408,0.16955719131387167,0.4034888549660564,-0.3836677330275484,0.8244475555065419,-0.8479144931778476,-0.9815414314107446,-0.3524434421079431,-0.39341460943769646,-1.0522449306301982,-0.2543244502503455,-0.40646578161559715,-0.38469595318100797,-0.8780265899991068,0.24983393610031937,-0.5453812401208314,0.3298696071595614,-0.9059629031248154,-0.0799785993272659,-0.5330463256250602,-0.5927904710465448,-0.7026155367056606,-0.8390578788526197,-0.5105567528260959,-0.06825226481912523,-0.6576273250435292,-0.22601590485036838,-0.5786870327086534,-0.33452183835537175,-0.7091108235267851,0.034667549862746845,-0.5435324654434712,-0.5272587378223534,-0.6738565890333179,-0.48323032632462426,-0.42415628381341247,True,True,True,1,1,75,"['cauliflower', 'cherry tomatoes', 'cilantro', 'cucumbers', 'fresh mint', 'fresh parsley', 'green onions', 'juice of lemon', 'olive oil', 'salt and pepper']","Counter({'Produce': 6, 'Produce;Spices and Seasonings': 2, 'Oil, Vinegar, Salad Dressing': 1, 'Spices and Seasonings': 1})",Low Carb Cauliflower Tabbouleh – 4 Points,https://spoonacular.com/low-carb-cauliflower-tabbouleh-4-points-615768
850,-0.038689470947487335,-0.7569777396942434,0.16955719131387167,1.5382818720048856,-0.011102445566343832,-0.3756216664826021,0.05720345427929114,0.21550609641904106,0.42597299473966305,0.08571808321630049,-0.9321262625892877,0.05923734222580329,1.5013115997781317,-0.37104376511606957,1.2663452500609693,-0.754701893852603,-0.728742948973483,-0.7961655435062279,-1.304423709645069,-0.45343459690928073,-0.40467682563257146,-0.23250704528211447,-0.5092516946796303,0.4939586837868263,1.4848548328151654,0.5590484381762377,0.23574240413585634,-0.37335061160544325,0.9330801464347767,-0.2721667655242206,-0.3223026423273843,1.2968653709525029,1.2795603595392848,-0.9811890908385806,1.6890839752308693,1.120007070620291,0.6003758026924146,True,False,False,1,1,1380,"['avocado', 'jalapeno', 'lime juice', 'peaches', 'red onion', 'salmon fillet', 'sea salt']","Counter({'Produce': 4, 'Canned and Jarred;Produce;Ethnic Foods': 1, 'Seafood': 1, 'Spices and Seasonings': 1})",Grilled Salmon with Grilled Peach and Avocado Salsa,https://spoonacular.com/grilled-salmon-with-grilled-peach-and-avocado-salsa-814279
891,-0.05725071042920042,-0.47671941326172096,-0.5463066992009477,-0.22454238305543284,-0.3836677330275484,-1.1756678144753647,-0.4858673141949921,-0.6171589932327293,-0.289242107564304,-0.48052964446569585,-1.0414477469860715,-0.8215542096734911,-0.40646578161559715,-0.12796879661615487,0.12016118283355719,-0.8014394445959823,-0.5142520751765423,-1.071980332577955,1.0489854288651785,-1.0407938735560724,0.22914758058034176,-0.5306726390181947,-0.08090382017473044,-0.6840846431096883,-1.1053428985460874,-1.0450792544903376,-0.014401120034371615,-0.30935674907546123,0.6132832431544357,-0.8464898047585073,-0.631749187286905,-0.6209400562372722,-0.6139334755795712,0.882800130460266,0.5464147466448113,-0.4589388506133376,-0.8339691184157433,True,False,False,0,0,126,"['almond milk', 'cinnamon', 'egg whites', 'flaxseed', 'nutmeg', 'pumpkin', 'pumpkin pie spice', 'vanilla']","Counter({'Spices and Seasonings': 3, 'Milk, Eggs, Other Dairy': 2, 'Health Foods;Baking': 1, 'Produce': 1, 'Baking': 1})",Pumpkin N’Oatmeal,https://spoonacular.com/pumpkin-noatmeal-587557
894,,-0.1964610868291984,,0.4469905924675449,0.17518019816425848,-1.1756678144753647,-1.3909852616521308,-1.004561576176702,-1.0452580714091013,-0.7698760108086941,-0.10209276994704086,1.3123101233945327,-0.40646578161559715,-0.7344890618914778,-0.8670055893526893,2.7815810005541373,1.324151074412849,0.6686312378388559,-0.5573096974195936,-0.26526813550006245,-0.5105816631263747,0.5874483374921065,-0.4462545970681346,-0.8905785489612441,-0.6064900021357719,-0.10207423424281802,-0.6218925358763536,-0.025104941093448033,-0.4333248039448621,-0.7381888887886132,-0.7442752036358216,-0.5903041867933461,-0.5112653357977588,0.22025346665206225,-0.677780291077299,-0.9326226269834262,-1.0388755357169088,True,True,True,1,1,729,"['arugula', 'baby carrots', 'baby spinach', 'granny smith apple', 'juice of lime', 'kale', 'parsley', 'red grapes', 'water']","Counter({'Produce': 8, 'Beverages': 1})",Green Smoothies: A Beginner’s Journey,https://spoonacular.com/green-smoothies-a-beginners-journey-521991
896,-0.06653133017005695,-1.3174943925592884,-0.5463066992009477,-0.6861292808212271,-0.4768090548928496,-1.1756678144753647,0.4192506332621466,0.39274432592515335,0.8499819480071156,0.8790871522212955,-1.5768081026740244,-1.1374647796213713,17.543755623765875,2.1262455998817926,1.7630774934816407,-0.7856684825058918,1.9710139139085583,-0.5455044625122764,-0.6693767992534149,9.117629136249775,-1.4685390568203218,0.4507891070297361,-1.014200153169716,2.3707327407540113,2.5593072250835367,-0.9289226006801073,1.236316500816768,2.412614752490518,10.614204582103282,0.15119136053991075,2.8706230715731254,7.748779475843344,2.4763775318529846,-1.0203002127325511,4.714694218034091,-1.3091405005083685,-1.2437819530180743,True,False,False,0,0,166,"['chicken liver', 'garlic', 'lemon juice', 'olive oil', 'salt']","Counter({'Produce': 2, 'Meat': 1, 'Oil, Vinegar, Salad Dressing': 1, 'Spices and Seasonings': 1})",Stolen Garlic Chicken Livers,https://spoonacular.com/stolen-garlic-chicken-livers-116381
904,-0.0758119499109135,-0.47671941326172096,0.16955719131387167,-0.6467769398198806,-0.3836677330275484,0.024401407513779238,0.05720345427929114,-0.25350824669764166,0.8595821507226049,0.30350567078629914,-1.0558439918449072,-0.5443984680091799,-0.40646578161559715,-0.9549990148850952,-0.9559608088559157,0.033406248190173835,-0.3942117772379082,-0.45239819977662993,-1.0429338053661528,-0.8159271766984444,-0.7609021881117277,-0.033729982791394233,-0.8828617311570606,-1.0578298007277818,-0.8751031002028649,-1.0836742490958589,-0.9077708492137571,-0.43436801541310055,-0.7821941529779614,0.003508293308237119,-0.7935053357884727,-0.44937918735128596,-0.5787329705115213,-0.8003267703561182,-0.6516222774507582,-0.47108458846898094,-0.6290627011145778,True,True,True,1,1,189,"['apple cider vinegar', 'avocado', 'dried cherries', 'juice of lemon', 'kale', 'olive oil', 'pistachios', 'raw cashews']","Counter({'Produce': 3, 'Oil, Vinegar, Salad Dressing': 2, 'Nuts;Savory Snacks': 2, 'Dried Fruits;Produce': 1})","Massaged Kale Salad with Pistachios, Dried Cherries, and Avocado",https://spoonacular.com/massaged-kale-salad-with-pistachios-dried-cherries-and-avocado-556844
