,ids,titles,aggregateLikes,spoonacularScore,healthScore,pricePerServing,readyInMinutes,servings,weightWatcherSmartPoints,veryHealthy,vegetarian,vegan,glutenFree,dairyFree,whole30,calories,fat,saturated_fat,carbs,sugar,cholesterol,sodium,protein
659,667163,Teriyaki Salmon and Broccoli Bowls,4264,100.0,92.0,388.52,40,4,14,True,False,False,True,True,False,504.0,9.64,1.51,69.0,23.79,77.96,629.0,34.87
660,446399,chickpea & saffron stew,1155,100.0,100.0,258.01,45,3,12,True,True,True,True,True,False,481.23,23.0,3.07,59.65,20.63,0.0,1217.86,16.52
661,474360,Easy Breakfast Bruschetta with Tomato and Avocado – Nigella Lawson – 50 Women Game Changers In Food,379,100.0,76.0,141.51,5,2,11,True,True,True,False,True,False,374.76,23.77,3.54,34.76,5.52,0.0,430.38,9.94
662,500398,Chocolate Covered Pretzel Peanut Butter,1117,100.0,59.0,45.34,15,10,10,True,False,False,False,True,False,368.59,29.41,4.53,16.03,0.52,0.0,120.03,16.45
663,622895,Roasted Buddha Bowl,37364,100.0,76.0,230.17,45,3,10,True,True,True,True,True,False,458.49,20.34,2.82,55.58,12.57,0.0,523.8,23.38
664,697465,Tofu with Thai Curry Sauce,699,100.0,100.0,148.79,20,4,1,True,True,True,True,True,False,101.3,4.22,0.62,7.4,3.99,0.0,389.3,9.12
665,248458,Almond Garlic Mashed Potatoes,376,100.0,94.0,42.62,25,8,4,True,False,False,True,True,True,171.96,1.0,0.14,34.87,0.79,0.0,236.37,7.91
666,526949,Hummus Mashed Potatoes,748,100.0,100.0,161.44,45,6,9,True,True,True,True,True,False,331.19,15.13,2.21,40.24,0.03,0.0,529.65,12.43
667,719172,Garlicky Tuscan Kale,75,100.0,90.0,66.47,13,4,1,True,True,True,True,True,True,84.54,5.05,1.4,8.66,3.17,0.0,210.53,2.38
668,482626,Ginger Berry Fruit Smoothie,236,100.0,84.0,203.58,10,2,1,True,True,False,True,False,False,204.43,1.4,0.24,45.01,29.98,2.45,111.58,8.18
669,600888,Chana Palak | Chole Palak |Spinach chickpeas curry,186,100.0,89.0,289.54,50,2,16,True,False,False,True,True,False,568.83,22.38,3.07,75.5,22.15,0.43,358.0,23.0
670,590710,Grilled Ratatouille Pasta,726,100.0,100.0,159.18,45,5,8,True,True,True,False,True,False,334.8,12.13,1.73,51.62,11.44,0.0,215.6,9.9
671,510702,Roasted Squash and Mexican Black Bean Salad #SundaySupper,817,100.0,100.0,182.58,30,1,5,True,True,True,True,True,False,302.66,6.85,1.05,57.76,6.75,0.0,606.67,11.14
672,620173,"Garlicky Spaghetti Squash with Chicken, Mushrooms, and Kale",1801,100.0,100.0,453.21,70,2,7,True,False,False,True,True,True,508.91,21.14,3.3,53.75,15.41,72.32,563.45,36.26
673,748529,Orecchiette with Broccoli and Pecorino,1956,100.0,92.0,197.2,45,6,16,True,False,False,False,False,False,621.44,27.33,5.24,77.03,9.41,14.28,475.1,21.23
674,755130,Vegetable Noodle Soup,10374,100.0,79.0,150.95,30,4,4,True,False,False,False,False,False,189.94,9.03,1.5,21.25,5.87,0.14,260.33,7.75
675,212401,Butternut squash salad,558,100.0,100.0,119.06,65,4,4,True,True,True,True,True,False,320.41,6.72,1.05,60.52,15.36,0.0,59.84,12.25
676,792863,Asian Noodle Salad,60401,100.0,74.0,253.98,20,10,10,True,False,False,False,True,False,426.12,14.96,3.4,29.26,9.33,103.71,410.08,42.51
677,481762,My Favorite Broccoli,546,100.0,100.0,116.34,600,4,2,True,True,True,True,True,True,139.84,9.88,0.9,11.55,2.86,0.0,87.84,5.51
678,696100,Green Salad with Strawberries & Goat Cheese,3429,100.0,90.0,264.48,20,4,6,True,True,False,True,False,False,226.02,16.01,3.37,16.99,11.02,6.53,231.22,6.42
679,739072,Coconut Lime Black Beans,1836,100.0,88.0,115.55,530,4,11,True,True,True,True,True,False,387.54,5.13,3.6,66.01,5.46,0.0,325.75,21.96
680,668348,Vegan Eggplant Rollatini,961,100.0,100.0,225.26,45,4,1,True,True,True,True,True,False,161.17,2.91,0.42,23.48,12.45,0.0,242.0,13.59
681,836027,"Chickpea Tomato Soup with Rosemary (Instant Pot, Slow Cooker and Stove Top)",738,100.0,100.0,166.59,45,6,4,True,False,False,True,False,False,247.5,6.01,1.38,38.11,10.42,2.83,696.63,14.45
682,210778,"Courgette, broccoli & gremolata pasta",656,100.0,100.0,146.63,30,4,10,True,False,False,False,True,False,423.38,3.26,0.56,82.92,6.23,0.0,38.78,16.2
683,512647,Pineapple Rosé Sangria,2970,100.0,65.0,316.69,5,4,3,True,True,True,True,True,True,195.95,1.54,0.05,46.19,26.85,0.0,5.15,3.72
684,15079,One Pot Kale And Quinoa Pilaf,1526,100.0,100.0,391.95,45,2,16,True,True,False,True,False,False,620.17,29.48,6.22,69.67,1.2,13.05,368.66,25.35
685,758513,Braised Cavolo Nero Kale,488,100.0,100.0,105.63,45,4,4,True,True,True,True,True,True,211.76,12.12,1.64,23.64,4.58,0.0,97.23,7.66
686,926698,Rainbow Bowls w/ Almond-Ginger Dressing,1230,100.0,100.0,307.33,45,4,13,True,True,True,False,True,False,538.08,20.52,2.99,75.0,8.12,0.0,464.27,21.4
687,615619,"Kale Salad with Butternut Squash, Chickpeas and Tahini Dressing",1009,100.0,100.0,244.41,45,2,18,True,True,False,True,True,False,667.49,38.29,4.64,70.79,16.08,0.0,934.9,18.74
688,509419,Ginger Citrus Salmon with Cucumber and Orange Salsa,800,100.0,77.0,479.88,15,2,8,True,False,False,True,True,True,383.72,18.32,8.05,18.18,11.93,93.5,389.51,36.34
689,558994,Holiday Appetizer: Roasted Broccoli & Carrots and Herb Marinated Olives,405,100.0,100.0,85.76,45,8,1,True,True,True,True,True,True,119.52,5.07,0.67,17.29,5.51,0.0,497.73,5.2
690,548128,Slow Cooker Lentil Chili,5686,100.0,100.0,149.35,370,8,9,True,True,True,True,True,False,361.97,1.89,0.29,66.54,12.67,0.0,1514.15,23.43
691,495290,Kale and Delicata Squash Salad with Citrus-Maple Vinaigrette,1279,100.0,94.0,163.26,40,4,6,True,True,True,False,True,False,271.2,14.01,1.96,34.1,9.65,0.0,243.51,8.47
692,558625,Grilled Artichoke Pesto Zucchini Bites,24150,100.0,79.0,319.18,45,4,7,True,False,False,True,False,False,288.12,22.64,4.64,15.35,6.26,8.5,267.26,10.58
693,524237,grilled potato salad with ramps,425,100.0,100.0,91.2,50,7,4,True,True,True,True,True,False,183.92,4.25,0.59,32.0,5.27,0.0,216.06,6.14
694,369952,Spinach Lentil Stew,63,100.0,95.0,84.31,50,6,4,True,False,False,True,True,False,187.54,3.31,2.07,30.33,5.88,0.17,694.19,11.34
695,560575,Strawberry Peach Guacamole,373,100.0,80.0,259.36,10,3,10,True,True,True,True,True,True,386.02,29.98,4.32,32.71,13.4,0.0,16.78,5.71
696,618830,Asian Broccoli Salad with Peanut Sauce,4269,100.0,80.0,96.25,15,6,7,True,True,False,False,True,False,261.34,17.28,2.83,18.69,5.96,0.0,259.47,13.45
697,608080,Roasted Tomato Sauce,1599,100.0,95.0,242.79,60,3,5,True,True,True,True,True,True,290.99,19.4,2.68,28.5,17.96,0.0,229.27,6.43
698,594863,Broccoli Rabe,586,100.0,100.0,133.04,30,3,3,True,True,True,True,True,True,141.37,10.15,1.39,10.35,2.99,0.0,246.95,5.53
699,558652,Broccoli Slaw Chicken Salad,473,100.0,82.0,491.74,7,1,22,True,False,False,True,True,False,725.15,50.51,7.16,50.83,14.11,54.43,248.67,31.05
700,735809,Homemade Vegan Calzones with Sun-Dried Tomato & Pesto Spread,17272,100.0,96.0,234.4,85,3,17,True,True,True,False,True,False,613.01,26.31,3.94,83.65,15.95,0.0,450.23,20.51
701,262825,African Kale & Yam Soup,1059,100.0,100.0,267.52,20,2,2,True,True,True,True,True,False,401.79,3.28,0.47,87.48,6.21,0.0,1393.17,12.95
702,588460,Coconut cashew crusted salmon,113,100.0,100.0,461.49,10,2,5,True,False,False,True,True,False,315.34,11.33,1.72,18.29,11.09,93.55,272.42,35.06
703,581237,Migraine Be Gone Green Juice,804,100.0,100.0,194.55,45,2,2,True,True,True,True,True,True,114.99,1.04,0.46,25.03,15.55,0.0,269.85,4.1
704,757880,Black Soybean and Hoisin Lettuce Wraps,494,100.0,100.0,110.77,45,6,4,True,False,False,True,True,False,186.19,9.13,1.31,15.29,6.52,0.16,318.09,14.09
705,249502,Quinoa and Brown Rice Black Bean Fiesta Bowl,9128,100.0,79.0,160.39,45,6,13,True,False,False,True,False,False,518.38,10.34,1.46,89.13,5.14,1.67,456.57,19.47
706,537929,Nourish Bowl,1802,100.0,100.0,500.97,10,1,16,True,True,True,True,True,False,678.61,32.18,2.98,65.81,12.48,0.0,280.15,38.63
707,695061,Irish Lamb Stew,9158,100.0,81.0,193.39,510,8,3,True,False,False,True,True,True,187.11,3.65,1.23,20.71,2.87,45.72,564.93,18.42
708,503534,grape mango kale smoothie {smoothie saturday},574,100.0,73.0,173.14,10,2,1,True,True,True,True,True,True,148.93,1.07,0.35,35.26,26.28,0.0,155.47,3.83
709,550637,Beef and Broccoli Stir-Fry,7537,100.0,87.0,375.78,45,4,10,True,False,False,True,True,False,437.89,20.6,12.29,21.44,6.98,103.76,485.36,0.39
710,793705,Double Tomato Pesto Spaghetti with Zucchini Noodles,1450,100.0,100.0,391.59,30,4,16,True,True,True,False,True,False,609.78,36.42,4.52,60.77,11.23,0.0,187.21,14.46
711,519237,Crock Pot Beef Stew,10094,100.0,100.0,243.79,495,4,9,True,False,False,False,True,False,479.62,11.92,4.04,33.93,3.61,140.61,826.35,57.2
712,758870,Bow Ties with Broccoli Pesto,5135,100.0,77.0,86.57,45,9,7,True,True,True,False,True,False,250.57,10.82,1.26,32.46,1.82,0.0,24.99,7.01
713,695016,Vegetarian Quinoa & Squash Casserole,6888,100.0,100.0,181.87,80,6,8,True,True,True,True,True,False,447.4,12.75,1.63,73.89,16.62,0.0,813.87,17.14
714,540774,Massaged Kale Salad with Mango,68,100.0,100.0,163.46,10,2,4,True,True,True,True,True,True,259.85,15.57,2.14,29.31,17.46,0.0,236.35,5.91
715,559249,Creamed Spinach,727,100.0,100.0,177.28,35,4,3,True,True,False,False,False,False,141.88,8.72,1.66,12.63,3.46,3.05,342.99,6.51
716,509481,"Hummus with Jalapeno and Lime {Gluten free, Low fat + Super Simple}",2040,100.0,54.0,38.0,10,4,6,True,True,True,True,True,False,225.48,8.03,1.02,30.34,5.38,0.0,17.98,9.58
717,521480,Clean Eating Sweet Kale Smoothie,72,100.0,100.0,184.4,5,1,3,True,False,False,True,True,True,242.41,12.92,0.84,29.23,15.71,0.0,352.75,8.48
718,505174,Quinoa Stuffed Sweet Potatoes,926,100.0,97.0,165.25,50,2,18,True,True,True,True,True,False,570.76,27.16,2.57,73.79,12.76,0.0,326.79,12.63
719,580771,Roasted Brussels Sprouts and Crispy Baked Tofu with Honey-Sesame Glaze,256,100.0,84.0,274.57,50,4,13,True,True,False,True,True,False,499.97,13.37,2.03,79.91,18.23,0.0,899.76,19.66
720,549469,"30 Minute Sweet Asian Chili Pork, Ginger and Tangerine Stir Fry",2835,100.0,100.0,865.77,30,4,10,True,False,False,True,True,False,542.42,16.61,3.15,64.13,15.04,73.71,1159.73,38.04
721,198944,Dinner Tonight: Moroccan Spinach and Chickpeas,872,100.0,100.0,221.29,45,2,11,True,False,False,True,True,False,430.84,26.03,3.49,40.82,3.19,0.39,1046.31,15.13
722,496916,Steamed Cod with Ginger and Scallions,297,100.0,83.0,326.73,15,4,1,True,False,False,True,True,False,178.95,1.44,0.26,7.01,3.77,73.14,601.17,32.38
723,758873,Chickpea and Feta Salad,539,100.0,100.0,126.43,45,8,5,True,True,False,True,False,False,205.0,7.7,2.04,27.62,10.55,8.34,212.76,9.26
724,482623,Roasted Vegetables with Tahini Lemon Sauce,7744,100.0,75.0,87.65,35,6,3,True,True,True,True,True,True,114.41,5.31,0.77,15.28,3.79,0.0,250.24,3.52
725,584440,"Raspberry, Walnut & Avocado Kale Salad",66,100.0,100.0,156.11,10,4,8,True,True,True,True,True,False,292.27,24.49,2.99,16.96,5.79,0.0,166.0,5.6
726,697063,Shrimp with Broccoli,918,100.0,90.0,83.59,25,4,1,True,True,False,True,True,False,92.88,3.84,0.55,12.39,4.82,0.0,194.8,4.28
727,695867,Moroccan Lentil Soup,3189,100.0,100.0,100.98,90,12,3,True,True,False,True,True,False,179.04,2.16,0.43,30.57,6.71,0.0,179.66,12.2
728,516621,Lasagna Rolls with a Pomodoro Sauce,700,100.0,100.0,172.99,40,4,11,True,True,False,False,False,False,425.45,14.32,4.5,54.64,3.13,24.67,387.29,25.58
729,512641,Strawberry Banana Kale Stem Smoothie,690,100.0,72.0,205.82,2,2,3,True,False,False,True,True,True,247.81,8.5,5.55,44.17,21.57,0.0,152.28,5.73
730,979015,Chickpea Avocado Salad,797,100.0,71.0,203.57,15,2,4,True,True,True,True,True,False,202.7,10.65,1.43,22.73,5.35,0.0,443.63,6.6
731,723373,Easy Tuscan Bean Soup,73,100.0,100.0,195.98,50,5,7,True,True,True,True,True,False,354.13,7.44,1.11,59.68,12.32,0.0,1167.16,18.0
732,1001122,Middle Eastern Syrian Salad,499,100.0,100.0,118.72,10,4,1,True,True,True,True,True,True,93.3,4.81,0.69,12.59,5.15,0.0,210.9,2.82
733,505103,Strawberry & Peach Quinoa Breakfast,2603,100.0,65.0,280.04,5,1,7,True,True,True,True,True,False,350.94,14.87,3.9,50.36,21.33,0.0,11.27,10.17
734,608490,Apricot Spinach Salad with Avocado Basil Dressing,135,100.0,85.0,121.25,15,8,4,True,True,False,True,True,False,145.17,11.94,1.35,9.13,4.25,0.0,182.16,3.69
735,497090,Sweet Potato and Avocado Salad,1123,100.0,98.0,256.87,45,6,20,True,True,True,True,True,True,600.63,36.88,5.28,66.36,14.75,0.0,279.6,7.86
736,760083,Moroccan Pumpkin and Lentils,405,100.0,96.0,66.17,45,8,3,True,True,True,True,True,False,178.65,4.24,0.64,29.64,8.09,0.0,77.46,8.58
737,825127,"Roast Pork, Asparagus & Cherry Tomato Bowl",1730,100.0,68.0,313.83,50,4,9,True,False,False,False,True,False,406.04,11.81,1.71,45.06,4.68,73.71,581.48,33.76
738,985875,Asian Salmon in Foil,1946,100.0,100.0,596.95,30,4,11,True,False,False,True,True,False,453.67,18.27,2.77,24.2,20.87,124.74,398.37,46.55
739,759802,Spaghetti with Spinach and Mushrooms,667,100.0,100.0,169.33,45,6,6,True,True,True,False,True,False,247.88,2.54,0.34,45.57,4.34,0.0,621.98,13.24
740,620292,Kale Salad with Raspberries and Parmesan Crisps,563,100.0,100.0,139.0,21,4,4,True,False,False,True,False,False,192.24,13.08,2.15,15.41,2.99,3.4,185.36,7.51
741,493744,SupaDupa Greens Juice,111,100.0,100.0,489.77,5,1,0,True,True,True,True,True,True,231.38,2.68,0.36,50.75,23.78,0.0,212.07,10.96
742,695175,Cumin-Scented Wheat Berry-Lentil Soup,2206,100.0,86.0,120.12,45,6,7,True,True,True,True,True,False,277.46,7.86,1.09,39.33,5.56,0.0,1062.05,14.07
743,764907,Cauliflower Rice Burrito Bowl,1166,100.0,100.0,330.89,45,4,15,True,True,True,True,True,False,616.19,37.25,5.87,65.28,22.07,0.0,249.94,15.8
744,529773,Step By Step: Double Chocolate Protein Nut Butter Cups & An AWESOME Treadmill Workout,512,100.0,100.0,125.3,60,1,4,True,False,False,True,True,False,201.0,10.99,1.75,11.51,1.63,35.29,127.05,5.75
745,478540,Springtime Asparagus Soup,1138,100.0,100.0,322.16,40,4,1,True,False,False,True,True,False,156.36,2.98,0.67,21.26,8.72,0.0,281.47,3.09
746,758480,Collard Green Phyllo Triangles,826,100.0,100.0,220.79,45,2,12,True,True,True,False,True,False,507.39,20.61,3.33,71.54,10.0,0.0,453.01,13.58
747,956278,Mediterranean Spiced Salmon and Vegetable Quinoa,1483,100.0,100.0,444.57,30,4,8,True,False,False,True,True,False,386.79,11.93,1.74,34.68,2.71,77.96,364.03,35.39
748,753644,Pork Marsala With Spinach,1670,100.0,100.0,514.3,40,4,12,True,False,False,False,False,False,496.9,22.63,7.9,19.91,6.46,134.33,401.77,4.59
749,826073,Harissa Roasted Vegetables,472,100.0,100.0,115.31,55,6,5,True,True,False,True,True,False,209.33,5.34,0.75,35.78,6.37,0.0,418.43,7.95
750,539482,Grilled Potato Salad with Charred Onions and Peppers,407,100.0,100.0,97.09,75,4,6,True,True,True,True,True,True,249.06,7.57,1.07,39.11,1.9,0.0,254.86,8.16
751,495020,Pumpkin Spice Breakfast Shake,17272,100.0,53.0,172.22,10,1,8,True,False,False,True,True,False,303.88,5.39,0.68,59.02,20.87,0.0,252.21,7.56
752,695708,Quinoa Salad with Dried Apricots & Baby Spinach,1045,100.0,100.0,301.78,45,4,11,True,True,False,True,False,False,464.16,23.29,2.89,56.47,18.34,0.2,363.26,12.5
753,608740,Avocado Toast with Spicy Black Bean Burger Strips,123,100.0,90.0,177.91,8,2,10,True,True,True,False,True,False,345.31,23.44,3.47,31.87,7.51,0.0,168.6,8.35
754,578308,"Kale Banana Smoothie: With Kiwi, Blueberries and Great Taste",98,100.0,100.0,394.91,3,1,7,True,False,False,True,False,False,395.38,12.26,5.36,62.91,31.04,31.85,412.69,17.24
755,573214,Vegan Grain-free Stuffed Mushrooms,1657,100.0,100.0,526.89,45,4,8,True,True,True,True,True,True,301.41,22.58,2.5,22.23,8.96,0.0,975.53,9.92
756,574769,Real Men Cook: Thai Chicken Peanut Noodles,1962,100.0,87.0,130.28,20,6,12,True,False,False,False,True,False,443.79,12.08,2.31,68.57,6.33,17.5,345.33,21.89
757,560643,Spiralized Jicama & Avocado Salad,96,100.0,98.0,293.81,15,2,5,True,True,True,True,True,True,416.94,15.44,2.29,68.75,14.6,0.0,40.47,7.42
758,793707,Greek Wedge Salad,870,100.0,100.0,244.55,15,4,6,True,True,True,True,True,True,278.87,20.12,2.77,22.69,9.69,0.0,484.62,7.15
759,509878,White Bean and Avocado Sandwich,3969,100.0,79.0,90.24,45,4,9,True,True,True,False,True,False,348.09,9.64,1.58,52.51,4.44,0.0,427.43,16.32
760,507052,Kale and White Bean Salad,53,100.0,100.0,109.74,10,2,2,True,True,True,True,True,False,160.82,8.68,1.14,18.58,0.44,0.0,647.91,7.92
761,695903,Creamed Spinach Casserole,6371,100.0,78.0,114.87,75,8,3,True,True,False,False,False,False,141.46,5.93,3.41,10.02,3.17,17.44,387.37,13.63
762,484899,Balsamic and Soy Vegetable Medley,652,100.0,100.0,174.97,35,4,5,True,True,True,True,True,False,266.81,14.75,2.06,29.3,11.35,0.0,795.17,11.03
763,961888,Roasted Vegetables,914,100.0,90.0,88.65,30,6,2,True,True,True,True,True,True,110.47,5.12,0.73,15.25,5.92,0.0,213.7,3.29
764,594615,Baked Salmon with Honey Dijon and Garlic,2110,100.0,100.0,720.29,20,2,9,True,False,False,True,True,True,462.24,18.1,2.8,12.8,5.33,155.92,259.81,56.75
765,535683,Southwestern Chopped Salad with Cilantro Lime Dressing,196317,100.0,68.0,282.82,15,2,17,True,False,False,True,False,False,555.48,43.72,6.08,34.84,6.27,2.5,317.76,12.94
766,670039,Honey Teriyaki Salmon and Veggies in Foil,1601,100.0,100.0,522.77,45,4,18,True,False,False,True,True,False,678.8,26.37,3.9,69.07,21.04,93.55,1035.54,43.04
767,852446,Healthy Cinnamon Roll Mug Cake,926,100.0,62.0,73.58,3,1,6,True,True,False,False,False,False,198.39,1.91,0.43,35.53,9.62,2.63,93.21,11.43
768,506455,Kale and Grapefruit Salad with Sunflower Seeds and Dried Cranberries,323,100.0,100.0,77.59,45,4,1,True,True,True,True,True,False,142.25,6.86,0.79,19.65,9.1,0.0,219.16,4.46
769,685432,Baked Butternut Squash Mac and Cheese,523,100.0,74.0,212.33,50,6,11,True,True,True,True,True,False,475.5,12.81,1.61,75.97,3.56,0.0,481.23,18.88
770,758503,Endive Petals with Rosemary Chevre,648,100.0,100.0,179.85,45,32,1,True,True,False,True,False,False,116.28,4.58,1.5,15.4,1.25,3.26,125.18,7.25
771,929118,Green Curry Vegetable Soup,74,100.0,100.0,227.79,15,1,6,True,True,False,False,True,False,272.13,4.87,1.46,45.1,6.32,0.0,183.17,17.26
772,803114,Thai Peanut Quinoa Salad,13290,100.0,70.0,75.99,10,6,5,True,False,False,True,True,False,179.53,6.27,1.03,26.32,3.29,0.26,109.73,6.3
773,552683,Spicy Peanut Noodles with Stir-Fry,446,100.0,100.0,116.23,25,4,12,True,False,False,False,True,False,483.22,21.14,3.87,46.74,7.25,52.5,134.92,32.43
774,539005,Lentil Quinoa Bolognese Sauce | The Great Vegan Bean Book #Review,1969,100.0,100.0,77.54,60,8,8,True,False,False,False,True,False,337.16,5.66,0.82,57.26,5.16,0.0,292.62,14.85
775,621581,Endive Stuffed with Old Bay Crab Salad,787,100.0,100.0,229.86,45,30,1,True,False,False,True,True,True,142.9,4.09,0.7,20.99,4.77,7.92,261.1,9.32
776,884850,Grilled Salmon with Mango Salsa,1402,100.0,100.0,465.13,25,4,4,True,False,False,True,True,True,320.76,11.34,1.79,19.38,15.68,93.55,280.18,35.17
777,676883,Blueberry Blast Smoothie (Omega + Antioxidant Power),141,100.0,87.0,189.99,5,2,4,True,False,False,True,True,False,301.45,8.57,0.83,44.0,29.21,0.0,92.3,14.79
778,473958,Quinoa Citrus Mango Avocado Black Bean Salad,5810,100.0,80.0,155.11,20,4,9,True,True,False,True,True,False,388.58,10.62,1.55,66.09,23.04,0.0,21.59,12.39
779,838587,Thai Crunch Bowl with Salmon,916,100.0,100.0,281.96,45,1,9,True,False,False,True,True,False,409.96,16.49,2.59,37.48,5.72,46.78,292.33,29.05
780,180317,Luscious Lemon Drop Smoothies,104,100.0,88.0,122.79,8,2,2,True,True,True,True,True,True,197.59,1.36,0.19,46.73,25.7,0.0,58.71,7.37
781,679829,Spinach & Cheese Stuffed Shells,10101,100.0,100.0,302.21,120,6,12,True,False,False,False,False,False,447.54,11.96,5.98,61.42,12.66,31.09,1149.51,26.54
782,562756,"Roasted Kabocha Squash and Chickpea Salad with Tahini, Scallions and Black Sesame Seeds",574,100.0,92.0,75.09,45,5,8,True,True,True,True,True,False,324.62,14.02,1.89,42.84,8.35,0.0,215.68,11.75
783,497380,"Sautéed Kale with Grape Tomatoes, Garlic, and Parmesan",508,100.0,62.0,44.95,15,4,0,True,True,True,True,True,True,40.87,2.61,0.35,3.92,0.5,0.0,208.23,1.65
784,758663,Grilled Vegetables with Miso Sauce,752,100.0,100.0,225.86,45,2,4,True,True,True,True,True,False,226.57,10.57,1.54,29.43,11.39,0.0,599.56,10.08
785,666607,Garlic Roasted Brussels Sprouts,3646,100.0,78.0,89.93,45,8,1,True,True,True,True,True,True,89.18,3.87,0.56,12.34,3.1,0.0,320.09,4.15
786,46120,Creamy Spinach Dip,259,100.0,74.0,91.82,15,10,1,True,True,False,True,False,False,72.09,2.27,1.21,9.16,5.27,7.05,241.15,4.13
787,721777,White Bean Caprese Salad Skinnytaste,66032,100.0,67.0,125.06,45,6,3,True,False,False,True,False,False,168.01,4.74,1.89,22.65,4.82,9.33,180.96,9.78
788,759013,Spicy Sun-Dried Tomato Soup with White Beans & Swiss Chard,9146,100.0,74.0,107.55,45,8,3,True,True,True,True,True,False,156.08,4.98,0.72,24.17,5.98,0.0,474.21,6.31
789,247371,Baked Salmon with Avocado Mango Salsa,1558,100.0,100.0,549.25,30,4,11,True,False,False,True,True,True,503.67,29.44,4.39,26.39,15.54,93.55,132.29,36.81
790,584407,Sweet Potato & Endive Hash with Sriracha Buttermilk Sauce,536,100.0,100.0,151.09,40,6,5,True,True,False,True,False,False,210.88,3.67,0.65,40.67,5.84,0.91,352.11,7.01
791,487526,"aloo 65 or potato 65, how to make aloo 65 | aloo s",139,100.0,80.0,76.72,50,3,6,True,True,True,False,True,False,240.42,2.35,0.27,47.85,0.35,0.0,251.32,9.06
792,247663,Strawberry Quinoa and Spinach Caprese Salad,6097,100.0,82.0,202.2,30,4,9,True,True,False,True,False,False,341.86,17.02,5.44,35.1,4.35,22.12,211.26,13.72
793,507388,Lentil and Collard Soup,285,100.0,100.0,70.93,45,4,6,True,True,True,True,True,False,244.15,4.73,0.63,37.88,3.35,0.0,34.3,14.68
794,758052,Warm Salad of Millet and Roasted Brussels Sprouts with Cranberries and Walnuts,757,100.0,100.0,230.76,45,4,14,True,True,True,True,True,False,569.11,32.53,3.26,64.36,21.02,0.0,42.22,12.04
795,506393,Lemon Thyme Tuna Burgers,3042,100.0,79.0,82.63,45,2,2,True,False,False,True,True,False,159.91,1.68,0.36,13.34,1.53,21.26,91.87,22.07
796,583255,Greek Salad with Easy Zesty Dressing,26296,100.0,71.0,142.25,15,6,4,True,True,False,True,False,False,159.0,12.78,2.36,10.96,3.54,4.21,338.07,3.4
797,529639,Chili Crusted Ahi Tuna & Avocado Salad with Cilantro Garlic Dressing (GF!) … and Fave Five Friday: Healthy Tuna,1952,100.0,100.0,735.83,10,1,8,True,False,False,True,True,False,372.28,20.3,3.67,12.87,1.56,53.86,273.89,36.36
